SH, 26, 2020041418, 01, CARQ,   0, 148S, 0862E,  40,  999, XX,  34, NEQ,   70,   75,   30,    0, 1010,  190,  30,   0,   0,   S,   0,   X, 240,   9,  TWENTY-SI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH262020, JTWC, NCEP_TCVITALS, 
SH, 26, 2020041418, 01, CARQ,   0, 148S, 0862E,  40,  999, XX,  50, NEQ,    0,    0,    0,    0, 1010,  190,  30,   0,   0,   S,   0,   X, 240,   9,  TWENTY-SI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH262020, JTWC, NCEP_TCVITALS, 
SH, 26, 2020041418, 01, CARQ,   0, 148S, 0862E,  40,  999, XX,  64, NEQ,    0,    0,    0,    0, 1010,  190,  30,   0,   0,   S,   0,   X, 240,   9,  TWENTY-SI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH262020, JTWC, NCEP_TCVITALS, 
SH, 26, 2020041418, 03, AC00, 000, 149S,  863E,  43, 1001, XX,  34, NEQ, 0049, 0079, 0042, 0000
SH, 26, 2020041418, 03, AEMN, 060, 186S,  807E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 066, 184S,  807E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 072, 178S,  806E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 078, 172S,  800E,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 084, 165S,  794E,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 090, 162S,  793E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 096, 159S,  785E,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 102, 160S,  778E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 108, 161S,  770E,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 114, 162S,  759E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 120, 168S,  753E,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AEMN, 126, 171S,  745E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 000, 149S,  863E,  42, 1001, XX,  34, NEQ, 0050, 0077, 0040, 0000
SH, 26, 2020041418, 03, AP01, 006, 157S,  857E,  38, 1002, XX,  34, NEQ, 0080, 0086, 0053, 0000
SH, 26, 2020041418, 03, AP01, 012, 163S,  848E,  40, 1004, XX,  34, NEQ, 0000, 0098, 0000, 0000
SH, 26, 2020041418, 03, AP01, 018, 168S,  842E,  35, 1004, XX,  34, NEQ, 0000, 0087, 0073, 0000
SH, 26, 2020041418, 03, AP01, 024, 174S,  835E,  36, 1005, XX,  34, NEQ, 0000, 0103, 0000, 0000
SH, 26, 2020041418, 03, AP01, 030, 181S,  826E,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 036, 188S,  816E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 042, 193S,  808E,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 048, 192S,  803E,  36, 1006, XX,  34, NEQ, 0000, 0000, 0059, 0000
SH, 26, 2020041418, 03, AP01, 054, 191S,  803E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 060, 190S,  803E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 066, 187S,  807E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 072, 178S,  805E,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 078, 176S,  803E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 084, 165S,  796E,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 090, 153S,  781E,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP01, 096, 149S,  768E,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 000, 149S,  863E,  44, 1001, XX,  34, NEQ, 0053, 0246, 0040, 0000
SH, 26, 2020041418, 03, AP02, 006, 153S,  856E,  38, 1002, XX,  34, NEQ, 0000, 0076, 0078, 0000
SH, 26, 2020041418, 03, AP02, 012, 155S,  850E,  39, 1001, XX,  34, NEQ, 0088, 0091, 0080, 0000
SH, 26, 2020041418, 03, AP02, 018, 161S,  845E,  38, 1001, XX,  34, NEQ, 0000, 0076, 0072, 0000
SH, 26, 2020041418, 03, AP02, 024, 165S,  839E,  37, 1003, XX,  34, NEQ, 0000, 0127, 0066, 0000
SH, 26, 2020041418, 03, AP02, 030, 170S,  831E,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 036, 176S,  823E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 042, 183S,  819E,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 048, 188S,  822E,  36, 1004, XX,  34, NEQ, 0000, 0000, 0081, 0000
SH, 26, 2020041418, 03, AP02, 054, 190S,  824E,  36, 1003, XX,  34, NEQ, 0000, 0127, 0000, 0000
SH, 26, 2020041418, 03, AP02, 060, 190S,  827E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 066, 184S,  826E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 072, 178S,  827E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 078, 172S,  824E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 084, 170S,  821E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 090, 166S,  813E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 096, 161S,  803E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 102, 164S,  789E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 108, 163S,  780E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 114, 166S,  770E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 120, 169S,  761E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 126, 175S,  747E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 132, 182S,  729E,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 138, 188S,  731E,  29, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 144, 186S,  723E,  30, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 150, 184S,  728E,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 156, 188S,  731E,  28, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 162, 197S,  742E,  27, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 168, 184S,  732E,  29, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 174, 166S,  702E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 180, 164S,  702E,  33, 1005, XX,  34, NEQ, 0000, 0192, 0000, 0000
SH, 26, 2020041418, 03, AP02, 186, 172S,  708E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 192, 175S,  706E,  36, 1004, XX,  34, NEQ, 0000, 0072, 0066, 0000
SH, 26, 2020041418, 03, AP02, 198, 177S,  701E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 204, 179S,  697E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 210, 182S,  697E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 216, 185S,  700E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 222, 190S,  702E,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 228, 194S,  706E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 234, 199S,  708E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP02, 240, 199S,  709E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 000, 149S,  863E,  40, 1002, XX,  34, NEQ, 0049, 0080, 0040, 0000
SH, 26, 2020041418, 03, AP03, 006, 157S,  856E,  39, 1002, XX,  34, NEQ, 0082, 0090, 0000, 0000
SH, 26, 2020041418, 03, AP03, 012, 165S,  846E,  38, 1004, XX,  34, NEQ, 0000, 0111, 0058, 0000
SH, 26, 2020041418, 03, AP03, 018, 173S,  838E,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 024, 179S,  828E,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 030, 183S,  819E,  34, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 036, 189S,  809E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 042, 191S,  800E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 048, 191S,  793E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 054, 191S,  788E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 060, 193S,  784E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 066, 188S,  779E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 072, 182S,  772E,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 078, 173S,  764E,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 084, 168S,  751E,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 090, 161S,  733E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 096, 158S,  724E,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 102, 159S,  714E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 108, 165S,  701E,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 114, 156S,  683E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 120, 163S,  688E,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP03, 126, 171S,  699E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 000, 149S,  863E,  43, 1002, XX,  34, NEQ, 0050, 0331, 0041, 0000
SH, 26, 2020041418, 03, AP04, 006, 154S,  858E,  37, 1001, XX,  34, NEQ, 0000, 0067, 0000, 0000
SH, 26, 2020041418, 03, AP04, 012, 157S,  853E,  39, 1002, XX,  34, NEQ, 0000, 0153, 0051, 0000
SH, 26, 2020041418, 03, AP04, 018, 161S,  852E,  40, 1000, XX,  34, NEQ, 0000, 0078, 0067, 0000
SH, 26, 2020041418, 03, AP04, 024, 167S,  850E,  45, 1000, XX,  34, NEQ, 0062, 0125, 0084, 0000
SH, 26, 2020041418, 03, AP04, 030, 172S,  845E,  40, 1000, XX,  34, NEQ, 0000, 0100, 0059, 0000
SH, 26, 2020041418, 03, AP04, 036, 176S,  839E,  35, 1002, XX,  34, NEQ, 0000, 0090, 0063, 0000
SH, 26, 2020041418, 03, AP04, 042, 179S,  834E,  36, 1002, XX,  34, NEQ, 0000, 0094, 0072, 0000
SH, 26, 2020041418, 03, AP04, 048, 181S,  830E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 054, 183S,  828E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 060, 183S,  826E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 066, 183S,  825E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 072, 180S,  826E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 078, 176S,  824E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 084, 172S,  819E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 090, 169S,  814E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 096, 164S,  806E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 102, 167S,  798E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 108, 168S,  791E,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 114, 175S,  781E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 120, 179S,  772E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP04, 126, 178S,  761E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 000, 149S,  863E,  48, 1002, XX,  34, NEQ, 0047, 0107, 0100, 0000
SH, 26, 2020041418, 03, AP05, 006, 152S,  851E,  37, 1003, XX,  34, NEQ, 0000, 0080, 0076, 0000
SH, 26, 2020041418, 03, AP05, 012, 153S,  839E,  36, 1004, XX,  34, NEQ, 0000, 0100, 0076, 0000
SH, 26, 2020041418, 03, AP05, 018, 158S,  833E,  38, 1002, XX,  34, NEQ, 0000, 0091, 0077, 0000
SH, 26, 2020041418, 03, AP05, 024, 159S,  827E,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 030, 162S,  823E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 036, 168S,  819E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 042, 174S,  815E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 048, 179S,  814E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 054, 184S,  815E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 060, 188S,  820E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 066, 185S,  826E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 072, 179S,  827E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 078, 176S,  828E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 084, 172S,  826E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 090, 171S,  821E,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 096, 164S,  813E,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 102, 166S,  804E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 108, 168S,  796E,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 114, 171S,  785E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 120, 173S,  777E,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP05, 126, 170S,  761E,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 000, 149S,  863E,  42, 1002, XX,  34, NEQ, 0000, 0077, 0042, 0000
SH, 26, 2020041418, 03, AP06, 006, 154S,  855E,  37, 1003, XX,  34, NEQ, 0000, 0081, 0065, 0000
SH, 26, 2020041418, 03, AP06, 012, 158S,  846E,  36, 1004, XX,  34, NEQ, 0000, 0094, 0073, 0000
SH, 26, 2020041418, 03, AP06, 018, 162S,  837E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 024, 167S,  830E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 030, 174S,  823E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 036, 178S,  818E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 042, 178S,  815E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 048, 179S,  812E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 054, 177S,  806E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 060, 175S,  805E,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 066, 170S,  801E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 072, 162S,  797E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 078, 155S,  788E,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 084, 148S,  779E,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 090, 140S,  765E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 096, 143S,  757E,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 102, 141S,  749E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 108, 147S,  736E,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 114, 156S,  725E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 120, 161S,  714E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 126, 168S,  702E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 132, 178S,  706E,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 138, 187S,  706E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 144, 193S,  705E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 150, 201S,  714E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 156, 206S,  722E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 162, 213S,  732E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 168, 220S,  745E,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 174, 236S,  753E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 180, 269S,  750E,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 26, 2020041418, 03, AP06, 186, 281S,  757E,  40, 1004, XX,  34, NEQ, 0186, 0195, 0113, 0040
SH, 26, 2020041418, 03, AP06, 192, 291S,  767E,  38, 1006, XX,  34, NEQ, 0075, 0128, 0057, 0000
SH, 26, 2020041418, 03, AP06, 198, 303S,  764E,  36, 1005, XX,  34, NEQ, 0169, 0154, 0000, 0000
SH, 26, 2020041418, 03, AP07, 000, 149S,  863E,  38, 1001, XX,  34, NEQ, 0000, 0059, 0000, 0000
SH, 26, 2020041418, 03, AP07, 006, 155S,  856E,  37, 1003, XX,  34, NEQ, 0000, 0083, 0063, 0000
SH, 26, 2020041418, 03, AP07, 012, 159S,  846E,  36, 1004, XX,  34, NEQ, 0000, 0073, 0064, 0000
SH, 26, 2020041418, 03, AP07, 018, 165S,  838E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
