IO, 01, 2018051618, 01, CARQ,   0, 132N, 0495E,  35, 1002, XX,  34, NEQ,    0,   30,   40,   50, 1005,  160,  50,   0,   0,   A,   0,   X, 290,  11,        ONE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO012018, JTWC, NCEP_TCVITALS, 
IO, 01, 2018051618, 01, CARQ,   0, 132N, 0495E,  35, 1002, XX,  50, NEQ,    0,    0,    0,    0, 1005,  160,  50,   0,   0,   A,   0,   X, 290,  11,        ONE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO012018, JTWC, NCEP_TCVITALS, 
IO, 01, 2018051618, 01, CARQ,   0, 132N, 0495E,  35, 1002, XX,  64, NEQ,    0,    0,    0,    0, 1005,  160,  50,   0,   0,   A,   0,   X, 290,  11,        ONE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO012018, JTWC, NCEP_TCVITALS, 
IO, 01, 2018051618, 03, AC00, 000, 132N,  494E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AEMN, 108,  95N,  418E,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,   78,    2,   5
IO, 01, 2018051618, 03, AP01, 000, 132N,  495E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 006, 126N,  493E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 012, 124N,  491E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 018, 124N,  491E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 024, 125N,  487E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 030, 125N,  479E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 036, 122N,  470E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 042, 117N,  462E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 048, 116N,  451E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 054, 115N,  441E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 060, 107N,  443E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 066, 107N,  435E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 072, 103N,  424E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 078,  92N,  416E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 084,  91N,  413E,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 090,  83N,  413E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 096,  83N,  405E,   8, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP01, 102,  81N,  401E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 000, 132N,  495E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 006, 129N,  496E,  18, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 012, 127N,  494E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 018, 126N,  492E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 024, 125N,  488E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 030, 125N,  481E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 036, 121N,  472E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 042, 115N,  462E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 048, 111N,  451E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 054, 105N,  444E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 060, 104N,  445E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 066, 102N,  439E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 072,  98N,  434E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 078, 100N,  432E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 084,  97N,  428E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 090,  93N,  420E,  17, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 096,  95N,  417E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 102,  96N,  414E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP02, 108,  94N,  410E,  13, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 000, 132N,  494E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 006, 134N,  501E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 012, 134N,  504E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 018, 136N,  508E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 024, 137N,  505E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 030, 136N,  500E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 036, 133N,  495E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 042, 130N,  487E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 048, 125N,  475E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 054, 119N,  465E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 060, 114N,  458E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 066, 105N,  455E,  18, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 072,  97N,  455E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 078,  94N,  456E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 084,  99N,  462E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 090, 107N,  461E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 096, 104N,  452E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 102, 100N,  448E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 108,  99N,  445E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 114,  97N,  442E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 120,  97N,  438E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 126,  99N,  432E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 132, 100N,  426E,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 138, 101N,  419E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 144,  98N,  414E,  12, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 150,  85N,  411E,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP03, 156,  87N,  408E,  11, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 000, 132N,  494E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 006, 130N,  497E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 012, 131N,  496E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 018, 131N,  494E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 024, 131N,  491E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 030, 131N,  484E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 036, 127N,  479E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 042, 123N,  474E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 048, 119N,  466E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 054, 118N,  461E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 060, 116N,  455E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 066, 112N,  450E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 072, 107N,  443E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 078, 101N,  446E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 084, 106N,  450E,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 090, 104N,  445E,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 096, 100N,  439E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 102,  98N,  432E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 108,  96N,  429E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 114,  98N,  424E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP04, 120, 101N,  416E,  11, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP05, 000, 131N,  494E,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP05, 006, 130N,  494E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP05, 012, 131N,  494E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP05, 018, 134N,  493E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP05, 024, 133N,  487E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 000, 133N,  495E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 006, 129N,  496E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 012, 128N,  495E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 018, 128N,  497E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 024, 129N,  493E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 030, 128N,  485E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 036, 125N,  477E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 042, 123N,  469E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 048, 119N,  458E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 054, 117N,  448E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 060, 114N,  439E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 066, 111N,  431E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 072, 105N,  423E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 078, 100N,  418E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 084,  99N,  417E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 090,  93N,  412E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP06, 096,  90N,  409E,   9, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP07, 000, 131N,  494E,  38, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0047
IO, 01, 2018051618, 03, AP07, 006, 132N,  497E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP07, 012, 132N,  498E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP07, 018, 135N,  496E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP07, 024, 136N,  489E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 000, 133N,  496E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 006, 126N,  493E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 012, 123N,  493E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 018, 123N,  493E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 024, 126N,  488E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 030, 126N,  478E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 036, 124N,  470E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 042, 121N,  460E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 048, 115N,  448E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 054, 110N,  439E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 060, 105N,  435E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 066, 102N,  435E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 072, 102N,  434E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 078, 103N,  423E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 084,  98N,  417E,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 090,  98N,  415E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 096,  94N,  416E,  10, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 102,  96N,  411E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP08, 108,  96N,  406E,  11, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 000, 131N,  496E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 006, 127N,  497E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 012, 128N,  497E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 018, 129N,  498E,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 024, 128N,  496E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 030, 128N,  489E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 036, 124N,  482E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 042, 120N,  473E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 048, 113N,  470E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 054, 111N,  467E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 060, 103N,  460E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 066, 104N,  467E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 072, 104N,  463E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 078,  98N,  457E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 084,  93N,  450E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 090,  92N,  445E,  18, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 096,  89N,  440E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 102,  93N,  432E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 108,  93N,  424E,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 114,  83N,  418E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 120,  76N,  411E,   9, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP09, 126,  76N,  397E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 000, 132N,  495E,  37, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0058
IO, 01, 2018051618, 03, AP10, 006, 129N,  496E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 012, 126N,  495E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 018, 126N,  496E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 024, 126N,  493E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 030, 124N,  484E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 036, 121N,  475E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2018051618, 03, AP10, 042, 117N,  468E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
